5 0 1 382.4 3058.69 219 435.531 339 440 1500 false
5 1 2 393.666 3149.17 245 460.984 435 613 1500 false
5 2 3 482.497 3859.17 178 459.57 504 790 1500 false
5 3 4 616.228 4930.12 179 328.062 255 272 1500 false
5 4 5 612.394 4893.22 166 657.539 93 54 1500 false
5 5 6 676.25 5385.38 91 429.875 270 400 1500 false
5 6 7 548.75 4415.68 91 369.07 352 141 1500 false
5 7 8 673.75 5354.91 0 895.102 1157 2038 1500 false
5 8 9 580 4671.35 479 637.742 80 22 1500 false
5 9 10 563.75 4495.22 68 612.289 341 527 1500 false
5 10 11 625 5010.62 135 769.25 650 542 1500 false
5 11 12 541.25 4335.67 0 1020.95 385 552 1500 false
5 12 13 550 4391.62 45 838.539 377 581 1500 false
5 13 14 546.25 4370.16 445 359.172 147 168 1500 false
5 14 15 555 4447.91 0 815.914 70 16 1500 false
5 15 16 562.5 4498.79 45 615.117 35 18 1500 false
5 16 17 683.75 5376.97 332 528.859 1167 2218 1500 false
5 17 18 662.5 5394.63 113 469.469 76 15 1500 false
5 18 19 521.25 4167.85 267 572.695 75 21 1500 false
5 19 20 663.75 5248.72 0 1078.93 5804 10322 1500 false
5 20 21 520 4153.17 2 1272.66 1563 2865 1500 false
5 21 22 507.5 4044.47 0 1385.78 259 269 1500 false
5 22 23 485 3921.51 45 905 1544 2526 1500 false
5 23 24 600 4756.19 0 1149.63 2831 5138 1500 false
5 24 25 673.75 5432.69 0 1443.76 1187 2241 1500 false
5 25 26 613.75 4931.28 69 1094.48 147 63 1500 false
5 26 27 548.75 4381.95 675 931.867 251 318 1500 false
5 27 28 473.75 3812.19 0 972.875 86 15 1500 false
5 28 29 498.75 3990.82 3 678.75 94 46 1500 false
5 29 30 637.5 5099.92 90 685.82 112 104 1500 false
