5,0,1.000145,1.0001449584960938,359216920,2873318848.020993,271,619744,359,475,1500,false
5,1.000145,2.000372,1.0002269744873047,474480640,3794983755.507764,274,705176,1166,2053,1500,false
5,10.001171,11.002163,1.000991940498352,593756160,4745342182.910233,143,583544,94,82,1500,false
5,11.002163,12.005675,1.0035120248794556,630456320,5025999126.025277,2,1057040,430,771,1500,false
5,12.005675,13.006797,1.001121997833252,751042560,6001606690.297456,29,952784,111,70,1500,false
5,13.006797,14.002887,0.9960899949073792,707788800,5684536968.496011,58,595128,360,412,1500,false
5,14.002887,15.000333,0.9974460005760193,630456320,5056565024.159023,0,752960,65,27,1500,false
5,15.000333,16.004738,1.0044050216674805,621281280,4948452200.834831,45,983192,614,1104,1500,false
5,16.004738,17.000529,0.9957910180091858,702545920,5644123373.633557,652,754408,34,20,1500,false
5,17.000529,18.013601,1.0130720138549805,635699200,5019972450.5744705,45,983192,3347,6542,1500,false
5,18.013601,19.002504,0.9889029860496521,681574400,5513781712.5837145,579,479288,562,811,1500,false
5,19.002504,20.016541,1.014037013053894,630456320,4973832804.002333,91,774680,411,648,1500,false
5,2.000372,3.000125,0.9997529983520508,498073600,3985573243.1590824,147,424264,93,91,1500,false
5,20.016541,21.029534,1.0129929780960083,614727680,4854743859.37343,45,545896,1832,3507,1500,false
5,21.029534,22.001435,0.971900999546051,731381760,6020216135.936552,14,531416,1428,2356,1500,false
5,22.001435,23.000445,0.9990100264549255,703856640,5636433039.597785,136,852872,38,20,1500,false
5,23.000445,24.006742,1.006296992301941,739246080,5876961458.934287,0,1159848,687,1097,1500,false
5,24.006742,25.003078,0.9963359832763672,664535040,5335830893.628733,0,1471168,2461,4801,1500,false
5,25.003078,26.000094,0.9970160126686096,769392640,6173562953.643212,47,1101928,118,51,1500,false
5,26.000094,27.000091,0.9999970197677612,516423680,4131401752.536694,2,1101928,77,23,1500,false
5,27.000091,28.000143,1.0000519752502441,861143040,6888786273.60955,27,642912,131,129,1500,false
5,28.000143,29.010037,1.0098940134048462,689438720,5461473864.37565,90,645808,182,255,1500,false
5,29.010037,30.0004,0.9903630018234253,507248640,4097476493.496382,0,684904,28,14,1500,false
5,3.000125,4.008183,1.008057951927185,606863360,4816098985.895093,157,207064,598,1125,1500,false
5,4.008183,5.000647,0.992464005947113,503316480,4057106167.9536295,0,438744,151,139,1500,false
5,5.000647,6.003566,1.0029189586639404,730071040,5823569561.174351,46,692144,375,590,1500,false
5,6.003566,7.013069,1.0095030069351196,777256960,6159521702.543707,76,855768,117,100,1500,false
5,7.013069,8.031405,1.0183360576629639,715653120,5622137129.406119,0,1156952,2744,5316,1500,false
5,8.031405,9.001254,0.9698489904403687,550502400,4540932911.628145,20,1252520,438,754,1500,false
5,9.001254,10.001171,0.9999169707298279,521666560,4173679017.5227575,0,1291616,278,262,1500,false
