5,0,1.000183,1.0001829862594604,419384576,3354462787.402034,309,524176,438,633,1500,false
5,1.000183,2.006472,1.006289005279541,449093824,3570296975.471729,96,689248,2821,4552,1500,false
5,10.002603,11.003947,1.0013439655303955,657981440,5256786580.035787,94,386616,167,99,1500,false
5,11.003947,12.014861,1.0109139680862427,610795520,4833610291.536833,0,638568,99,61,1500,false
5,12.014861,13.004702,0.9898409843444824,651427840,5264909013.088845,68,747168,327,497,1500,false
5,13.004702,14.002828,0.9981259703636169,659292160,5284240102.557958,9,628432,257,283,1500,false
5,14.002828,15.002276,0.9994480013847351,613416960,4910046018.603156,17,700832,161,203,1500,false
5,15.002276,16.009994,1.0077179670333862,515112960,4089342271.162932,50,321456,1062,1901,1500,false
5,16.009994,17.003127,0.993133008480072,567541760,4571728098.080938,122,658840,9334,16394,1500,false
5,17.003127,18.006221,1.003093957901001,524288000,4181367026.451525,0,883280,1677,2769,1500,false
5,18.006221,19.003606,0.9973850250244141,642252800,5151493426.396923,404,395304,133,152,1500,false
5,19.003606,20.001084,0.9974780082702637,685506560,5497918184.191298,1,708072,558,719,1500,false
5,2.006472,3.000261,0.99378901720047,469237760,3777363217.9744167,260,366344,229,306,1500,false
5,20.001084,21.00599,1.0049060583114624,698613760,5561624426.258323,226,502456,116,114,1500,false
5,21.00599,22.00329,0.9973000288009644,672399360,5393757870.906018,93,306976,753,886,1500,false
5,22.00329,23.002089,0.9987990260124207,601620480,4818751034.64523,0,860112,403,578,1500,false
5,23.002089,24.000424,0.9983350038528442,652738560,5230617437.881318,76,899208,59,12,1500,false
5,24.000424,25.000262,0.9998379945755005,613416960,4908130823.817612,36,847080,64,30,1500,false
5,25.000262,26.003877,1.0036150217056274,630456320,5025483328.685533,45,865904,210,340,1500,false
5,26.003877,27.000514,0.9966369867324829,695992320,5586726796.3380785,137,687800,54,14,1500,false
5,27.000514,28.000862,1.0003479719161987,633077760,5062860346.783683,101,576304,310,341,1500,false
5,28.000862,29.000047,0.9991850256919861,663224320,5310122173.143527,66,276568,1491,2472,1500,false
5,29.000047,30.000134,1.000087022781372,605552640,4843999581.683436,0,1084552,167,232,1500,false
5,3.000261,4.000251,0.9999899864196777,664535040,5316333555.533078,73,658840,182,241,1500,false
5,4.000251,5.000397,1.0001460313796997,744488960,5955042056.992248,45,650152,108,97,1500,false
5,5.000397,6.008738,1.0083409547805786,711720960,5646669068.637602,284,440192,343,445,1500,false
5,6.008738,7.002058,0.9933199882507324,663224320,5341475680.30285,334,335936,121,122,1500,false
5,7.002058,8.002066,1.0000079870224,580648960,4645154579.046326,137,403992,194,147,1500,false
5,8.002066,9.000134,0.9980679750442505,871628800,6986528547.507841,428,347520,59,12,1500,false
5,9.000134,10.002603,1.0024689435958862,657981440,5250887375.242176,90,600920,133,95,1500,false
